id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
22583,2025-03-26,62,17,5,8,1584.97,,311340.97
22585,2025-06-25,1436,54,12,6,1855.32,21451.0,258870.08
22595,2026-01-30,1985,29,8,5,771.45,,39160.12
22609,2025-08-28,129,67,12,8,265.57,42.58,38000.0
22615,2025-12-12,2319,45,7,10,1.04735,260.33,70464.81
22631,2025-10-31,1054,76,13,9,755.95,118.6,109986.96
22640,2025-12-03,1259,65,10,10,1867.1,356.98,88225.33
22644,2025-12-16,1609,69,13,1,92514.0,5959.0,165664.87
22647,2026-01-05,1849,59,8,9,1.02622,119.69,115765.74
22654,2025-07-06,2453,49,5,5,1.80357,194.64,356363.1
22655,2025-04-06,647,47,3,12,504.65,,37269.7
22660,2025-10-24,2187,35,9,6,51441.0,900.62,91.39463
22677,2025-07-02,807,17,6,12,262.08,,37001.27
22679,2025-12-16,1896,5,1,10,319.14,56.98,25.37577
22687,2025-10-20,2001,30,2,6,162.02,36.73,27488.58
22716,2025-10-31,961,66,1,6,1109.95,151.28,135653.84
22720,2026-02-05,2119,62,11,12,97.89,1797.0,4.41132
22737,2025-04-16,2862,18,5,12,1551.51,313.64,136727.78
22746,2026-02-07,1648,29,15,2,878.29,97.48,139060.65
22754,2025-05-03,2129,22,5,5,1.27059,29312.0,214796.22
22767,2025-04-12,1907,5,12,12,86174.0,100.74,149895.13
22770,2025-03-21,22,63,3,3,321.73,42.25,21000.69
22773,2025-09-03,538,6,4,8,1002.32,,81132.25
22782,2025-05-22,1309,51,4,9,1.64258,158.84,260984.84
22792,2025-10-13,1316,17,7,7,1117.43,96.67,142902.15
22793,2025-08-16,490,9,4,7,1.64506,16363.0,91130.26
22796,2025-01-23,1009,11,11,12,242.43,33.9,39083.36
22813,2025-05-11,2844,55,14,3,790.72,163.47,107206.32
22819,2025-04-15,3551,8,13,7,448.91,45.71,21.3943
22825,2025-07-16,2912,2,13,3,1344.99,298.58,185255.98
22837,2025-09-18,1245,74,8,11,1507.94,14344.0,58.37027
22840,2025-06-27,608,23,4,1,1.0586,22345.0,66.66398
22841,2025-04-18,1240,10,5,1,237.62,46.65,18126.74
22850,2025-11-07,316,62,1,7,645.52,8457.0,29707.9
22878,2025-07-15,2040,64,2,9,1.65146,343.77,261151.31
22880,2025-07-21,1484,33,14,10,626.76,135.75,39.37091
22888,2025-07-29,195,34,12,2,846.15,82.27,106787.32
22893,2026-02-04,2972,59,9,6,1912.45,,64591.45
22906,2025-04-25,924,25,13,5,381.58,,8674.77
22908,2025-03-19,520,28,12,5,1592.05,80.77,249149.6
22909,2025-05-21,1983,68,7,2,57549.0,13765.0,15.44158
22913,2025-12-07,2431,6,13,7,1.0846,,49438.15
22934,2026-02-05,2198,4,8,11,57593.0,45.02,52531.49
22937,2026-01-23,2172,27,7,9,92176.0,182.36,79785.48
22943,2025-03-31,1560,33,6,6,85836.0,6480.0,66595.8
22952,2025-06-19,1834,74,11,5,1.44026,,239282.26
22965,2025-05-22,1242,18,2,6,590.0,,37886.52
22984,2025-11-21,2911,16,15,1,711.84,137.75,100829.32
23022,2026-02-15,780,54,9,8,1058.78,216.6,164947.08
23025,2025-09-21,2796,13,10,2,1544.55,,205069.46
23044,2025-07-27,187,14,5,4,1935.22,377.01,161700.75
23063,2026-01-28,1877,34,7,9,59.39,10.17,3510.43
23064,2025-11-17,153,1,1,1,1.15452,10953.0,203147.17
23076,2025-12-28,951,17,14,2,162.76,20.06,18447.66
23078,2025-03-09,632,80,3,5,1.55682,79.32,57064.13
23079,2025-02-19,2268,5,5,2,78409.0,110.56,143.60291
23083,2025-10-24,186,77,9,4,325.8,,10.44452
23088,2025-08-29,1518,27,14,6,1125.99,219.72,69.22121
23092,2025-07-02,54,11,14,7,818.92,17241.0,52694.92
23100,2026-02-10,2006,76,7,5,666.66,11731.0,20.73506
23104,2025-09-17,341,35,1,12,37586.0,24.93,8021.1
23106,2025-06-02,2061,36,2,1,392.52,6874.0,31083.68
23111,2025-04-26,1380,71,9,10,15435.0,,25709.19
23114,2025-09-13,653,2,2,9,1975.03,342.24,92579.61
23128,2025-07-09,1938,53,8,11,190.02,44.45,35150.65
23130,2025-12-04,1616,48,12,3,66283.0,72.87,80.00781
23150,2025-11-05,2401,65,14,2,1759.08,,139.4693
23169,2025-05-06,943,54,1,8,92.51,,3409.79
23175,2025-10-11,2525,61,3,11,1.26021,210.2,71795.76
23178,2026-02-13,2002,8,9,10,1194.11,246.13,40017.88
23191,2025-02-07,437,66,1,12,93940.0,,122582.74
23193,2025-07-20,2690,53,7,10,629.24,42.18,14.11555
23196,2025-11-27,2218,71,7,10,29827.0,1683.0,50957.12
23199,2025-01-22,2739,25,5,8,1564.35,144.98,90.68397
23201,2025-08-13,1832,15,11,10,1540.76,14207.0,38590.08
23206,2025-09-14,1629,36,4,8,477.35,99.76,70.28149
23212,2025-08-10,101,66,9,9,171.85,28.05,12.24913
23244,2025-06-15,2740,19,5,1,12704.0,23.93,11380.64
23246,2025-10-15,2266,69,11,12,711.03,118.32,139968.48
23248,2025-08-18,1711,46,1,11,1468.46,162.36,244952.37
23251,2026-01-20,222,50,11,7,1.27589,251.91,32434.66
23258,2025-11-05,2210,23,1,10,1023.17,67.33,71514.86
23287,2025-04-20,943,21,9,1,1587.55,158.81,191755.18
23291,2026-02-01,470,52,14,7,1801.91,407.8,36.72202
23296,2025-04-26,873,38,3,11,49287.0,9894.0,57418.6
23302,2025-06-02,1168,23,12,8,43950.0,2625.0,35371.81
23303,2025-02-09,1138,12,5,9,1303.78,,61144.6
23315,2026-01-31,180,21,6,7,1258.97,1941.33,147872.23
23325,2025-10-29,1364,12,11,4,420.56,744.57,42984.78
23327,2025-05-09,2153,28,6,3,1613.75,301.22,216023.27
23337,2025-10-24,2652,67,10,12,166.64,1809.0,17369.44
23339,2025-05-21,1514,72,1,5,54113.0,59.97,39678.61
23354,2025-11-18,2802,44,6,5,1905.61,28635.0,208943.94
23363,2026-01-07,924,42,12,1,1.65596,295.44,241.33523
23365,2025-02-10,2608,53,11,3,481.99,34.51,67116.87
23366,2025-08-03,591,64,10,7,1878.37,43327.0,288.60528
23379,2025-11-02,498,20,11,5,1499.61,9054.0,266.98083
23386,2025-11-22,1886,24,11,10,671.84,38.29,88335.14
23418,2025-04-05,2951,75,9,11,953.71,13961.0,163.7894
23427,2025-12-26,1035,37,4,10,1.16266,187.92,197.90523
23439,2025-07-01,2063,9,4,10,1855.41,122.73,269.04928
23471,2025-10-02,717,20,10,10,1857.48,192.38,47154.55
23472,2025-12-09,179,1,13,10,1117.21,85.23,157299.46
23475,2025-10-01,2083,45,5,2,1067.49,,210531.08
23489,2025-07-22,1518,47,15,11,270.83,24.7,53997.15
23491,2026-02-03,2144,19,9,3,98343.0,,141.20369
23518,2025-02-06,1599,24,11,4,1.35272,79.04,105396.46
23525,2026-01-14,1922,8,3,1,67.62,,9218.22
23531,2025-03-02,780,33,2,1,494.85,5224.0,22331.64
23535,2025-10-17,2636,47,14,12,1199.3,266.93,220647.78
23553,2025-12-13,1881,63,7,5,74918.0,17004.0,53.35263
23556,2025-01-06,556,75,6,5,44110.0,55.26,76425.12
23559,2025-12-19,2108,61,4,11,66949.0,,58153.81
23560,2026-01-09,2538,22,3,12,842.55,96.67,48.56149
23561,2025-04-18,912,49,2,6,656.67,88.51,24711.68
23566,2026-02-15,1467,69,1,6,651.94,98.62,112.5559
23577,2025-12-28,2459,68,14,6,61580.0,,85859.18
23580,2025-09-14,2344,65,10,8,1.94824,104.58,316777.69
23603,2025-11-20,1900,54,9,6,1415.08,89.16,108140.1
23607,2025-04-29,93,46,9,8,1608.89,362.63,77242.88
23611,2025-03-04,741,65,4,3,1251.17,129.21,94452.78
23612,2025-03-09,1435,44,12,8,1219.91,22640.0,90362.76
23618,2025-03-19,2141,75,14,2,907.55,,125.66222
23619,2025-11-13,520,78,11,2,1850.05,,101918.38
23629,2025-11-04,1933,14,15,2,11540.0,1012.0,8.02256
23632,2025-01-29,1277,75,2,6,1897.64,359.09,112435.18
23633,2025-01-01,1295,61,6,3,765.43,185.18,135368.23
23652,2025-03-14,2521,62,6,6,1356.29,281.35,150301.24
23657,2025-01-17,1389,46,7,2,27490.0,,53.14138
23667,2025-06-18,2081,26,12,4,488.32,102.92,48840.18
23673,2025-08-29,2037,38,9,11,1208.8,,145446.73
23674,2025-09-17,2658,76,13,10,944.78,75.94,98.75586
23676,2025-09-05,382,29,4,6,1877.28,26639.0,218332.22
23683,2025-08-14,2335,74,12,5,1.50295,9447.0,83091.54
23686,2025-06-28,247,79,5,3,696.66,,107858.63
23688,2025-03-30,137,43,2,9,1575.02,,67221.51
23690,2025-02-20,2292,56,15,11,1422.7,2.14046,236.88794
23692,2026-02-01,33,23,3,7,1915.4,,210897.8
23697,2026-02-02,1715,44,10,8,82459.0,163.88,140.49826
23699,2026-01-07,1464,14,2,9,1.70819,229.71,250862.15
23717,2025-04-09,2115,22,4,7,84675.0,85.06,143363.22
23727,2025-02-07,461,72,10,8,1.85121,354.16,261.74828
23730,2025-09-26,399,15,7,9,1.8083,426.97,123.64369
23746,2025-11-12,1260,73,6,10,1840.87,276.17,127393.24
23768,2025-11-15,1557,45,7,5,1273.73,272.07,85739.39
23771,2025-05-29,2299,18,4,3,1683.47,,100475.75
23773,2025-02-28,2737,15,5,4,175.66,36.11,8713.74
23778,2025-07-16,894,25,3,4,1065.97,120.59,96.07942
23784,2025-10-06,1041,37,2,3,449.72,5901.0,24135.87
23793,2025-04-07,193,27,15,7,1848.99,260.82,269014.53
23796,2026-02-20,187,74,10,7,1492.13,220.02,180128.09
23833,2025-03-25,1372,57,5,8,1.18909,14289.0,131550.36
23840,2025-03-05,182,60,2,5,687.75,,107837.54
23841,2025-07-03,1454,52,14,10,871.29,97.58,54945.75
23852,2025-12-03,6,105,8,4,97094.0,160.27,143105.13
23853,2025-12-01,289,35,5,1,6554.0,790.0,10399.21
23868,2025-02-07,2491,49,8,5,27767.0,35.02,10438.25
23869,2025-09-07,2322,57,15,12,1.25634,125.16,72184.27
23892,2025-02-25,725,68,3,12,795.32,173.58,151147.34
23896,2025-05-21,871,33,3,6,1766.61,417.77,158156.26
23900,2025-05-16,2447,14,7,6,86.37,15.95,8418.83
23902,2025-01-04,48,42,14,4,1.25805,19384.0,240.0063
23904,2025-02-04,437,9,2,2,501.03,,51147.91
23919,2026-01-18,360,2,12,12,1068.76,64.03,68207.83
23938,2025-06-29,2112,70,6,10,1.48785,120.28,210154.79
23948,2025-06-12,2408,33,6,6,710.76,12429.0,65.67683
23958,2025-11-12,2528,63,3,12,722.54,47.15,20.47724
23961,2025-03-19,2326,33,12,12,1396.61,29828.0,94.26987
23962,2025-02-27,63,32,14,5,1616.91,249.74,86529.18
23981,2025-05-25,1402,49,3,12,1157.02,277.67,156104.1
23983,2025-03-03,2146,76,3,5,1900.72,288.22,60.41913
23992,2025-09-22,2224,39,5,9,1049.91,,191564.27
24000,2025-05-05,2532,30,10,12,1.06736,176.7,94.22279
24001,2025-11-17,940,43,2,2,1041.79,9330.0,26267.58
24027,2025-02-07,1361,9,6,11,1375.98,,274634.84
24029,2025-06-18,1180,42,5,7,1372.05,20912.0,186.16514
24036,2026-02-03,433,25,5,4,1974.4,47935.0,163043.4
24051,2025-01-08,1405,40,5,3,1.95969,16790.0,289850.82
24060,2025-03-02,1297,59,3,12,212.84,17.23,25667.3
24068,2025-03-26,175,57,6,9,1678.39,,80121.21
24075,2025-03-05,2203,79,12,7,1208.06,25786.0,181674.67
24077,2025-04-19,663,64,1,3,319.57,22.12,24469.09
24078,2026-01-17,1556,78,2,12,1.93476,176.71,321.21921
24080,2025-06-26,419,46,1,7,75005.0,84.21,76.8585
24081,2025-01-22,717,27,5,5,409.33,87.63,59938.78
24085,2025-12-16,2722,44,3,12,1.65122,253.73,301.64102
24088,2025-03-09,305,47,11,2,492.4,106.79,71165.1
24111,2025-10-11,2839,39,15,1,1162.86,179.11,52928.35
24121,2025-12-03,2532,14,12,5,20581.0,10.96,13836.29
24122,2025-08-10,1011,77,1,12,1273.92,,192495.98
24128,2025-05-30,354,10,11,6,32174.0,39.42,40245.32
24134,2025-03-14,500,32,1,7,298.0,73.89,32542.56
24138,2025-05-10,1599,8,14,1,1886.97,311.99,110.01424
24165,2025-07-06,761,2,14,12,220.76,45.04,27760.9
24177,2025-04-29,2557,16,13,10,1.36032,167.37,28.33709
24184,2026-01-14,385,72,7,11,1910.57,383.98,328542.45
24189,2025-01-10,2994,76,15,8,1027.48,243.11,196570.08
24190,2025-04-15,1413,43,5,4,1076.67,211.47,35981.12
24199,2025-03-23,815,73,10,11,1519.35,,60001.11
24205,2025-02-15,469,68,9,8,1129.41,133.43,113675.46
24208,2025-04-14,2761,10,6,9,779.48,14462.0,25346.7
24225,2026-02-18,510,23,3,6,22021.0,34.94,18.19784
24229,2025-07-04,293,67,11,1,33265.0,64.08,58285.48
24247,2025-11-24,752,53,9,2,1336.9,,65349.38
24248,2025-05-25,3833,41,7,1,1826.47,18215.0,106661.34
24249,2025-02-01,682,30,3,7,1456.31,228.63,66357.47
24251,2025-12-10,8,38,11,3,1102.9,,94.04695
24265,2025-10-10,1038,12,13,1,1110.82,204.92,81.54746
24271,2025-10-02,491,24,4,9,20821.0,1562.0,25957.21
24277,2025-04-22,3610,70,7,7,806.04,,44.6249
24292,2025-05-08,1157,37,2,6,1319.48,,33285.75
24293,2026-01-02,2154,37,10,12,166.34,12.19,26212.01
24302,2025-01-01,2939,13,9,6,866.57,172.6,34.53539
24318,2025-05-17,1761,67,12,5,1.22462,,89.31015
24332,2025-01-20,2118,38,10,3,1251.4,,66.20579
24361,2025-12-22,2263,16,3,9,1392.64,323.17,40946.76
24375,2025-07-04,40,64,8,10,1639.81,,59028.39
24380,2025-06-05,2676,12,5,3,1.82195,197.02,191.3028
24385,2025-11-01,1830,78,4,11,0.0,117.19,85.03196
24394,2025-11-08,961,23,6,4,383.88,24.92,43.63971
24404,2025-05-12,240,20,5,1,1971.0,147.38,162218.63
24409,2025-03-21,2438,33,11,8,1447.25,,261597.45
24415,2025-02-02,1809,7,15,10,1435.22,145.45,184941.64
24433,2025-06-07,588,19,1,11,1906.26,321.24,156.35829
24455,2025-04-07,238,68,6,11,1.21206,155.33,195.84069
24466,2025-11-11,2170,10,12,3,1621.83,273.86,254.68962
24479,2025-02-12,342,38,3,6,85.44,10.73,2063.52
24480,2025-08-05,2551,43,10,3,1.08078,26206.0,35715.2
24485,2025-11-27,1279,16,3,7,1306.81,310.44,236.56229
24518,2025-01-10,2037,57,13,1,983.94,201.39,148392.22
24524,2025-06-02,1183,37,2,8,1976.49,264.15,103646.15
24530,2025-08-18,2000,18,3,1,161.5,13.68,22587.51
24540,2025-06-22,2166,75,9,5,1.79504,366.16,276.37143
24556,2025-12-24,1510,58,1,6,24025.0,3103.0,37626.84
24577,2025-05-03,347,49,3,12,481.67,,18.91603
24584,2025-01-29,83,58,15,7,362.39,60.34,12.76082
24594,2025-03-12,2726,56,9,12,1.61701,132.18,32.80967
24598,2025-02-06,2373,15,10,8,1846.62,46101.0,246746.18
24609,2025-09-05,2910,65,5,2,113.63,,10341.19
24615,2025-04-18,1934,42,6,5,823.19,4457.0,88673.54
24618,2025-02-01,2359,5,13,9,333.97,60.16,17511.5
24623,2025-04-15,332,78,9,7,1532.49,91.2,63024.65
24630,2026-02-19,2225,11,13,2,591.04,4674.0,95.08607
24652,2025-02-01,3570,20,3,12,1303.1,1.91984,36.72321
24654,2025-04-21,1603,17,15,6,1239.31,275.37,210253.62
24655,2025-11-11,2251,55,6,12,19915.0,2964.0,24434.43
24663,2025-09-02,572,55,13,6,1.80878,,245198.39
24668,2025-08-10,2235,49,3,10,566.54,,64250.3
24672,2025-10-02,2084,52,3,2,174.68,,14392.7
24685,2025-11-14,1858,39,7,10,181.82,,6286.19
24691,2025-11-21,2121,56,8,10,855.6,,61252.69
24704,2025-03-27,2108,59,2,10,1248.94,,245720.61
24721,2025-05-31,2467,68,13,1,729.84,,17619.97
24730,2025-07-06,716,52,11,3,487.51,33.17,56534.36
24736,2025-12-03,2317,42,7,4,871.59,8099.0,136.10364
24765,2026-01-04,326,47,6,8,1.87127,14887.0,318.652
24778,2025-09-27,1877,69,3,5,13267.0,,18603.73
24788,2025-11-22,1016,34,11,6,1013.97,167.58,152.6453
24801,2026-01-04,1668,75,13,2,1300.29,279.06,87.99656
24818,2025-07-23,3788,58,12,10,413.93,28.31,12.30018
24819,2026-01-29,344,15,3,2,197.44,16.05,13316.68
24823,2025-10-25,1641,2,15,4,1769.65,139.02,225958.01
24825,2026-01-31,332,40,2,12,664.41,80.21,87773.03
24846,2026-01-28,371,66,2,12,1.39871,138.91,28.29413
24848,2025-01-03,572,38,7,9,1539.22,,127.86638
24864,2025-12-19,2232,29,4,5,683.36,105.26,109879.87
24885,2025-04-15,2461,64,13,7,276.08,50.73,27866.97
24887,2025-06-11,2353,95,5,10,1152.06,61.07,137126.47
24890,2025-12-01,2212,77,12,3,1013.61,245.05,68.33589
24898,2025-06-28,1302,46,4,7,294.24,3567.0,8424.33
24902,2026-01-12,2017,17,3,6,77423.0,63.98,99632.04
24908,2025-03-20,959,14,2,4,1235.24,28204.0,149920.25
24918,2025-10-24,1007,60,13,8,828.03,53.48,121892.44
24923,2025-01-05,1844,69,13,5,1681.36,,316.69673
24937,2025-04-14,2691,56,13,3,1011.25,18408.0,152635.32
24938,2025-02-02,969,38,6,6,719.47,37.11,27025.86
24941,2025-12-20,2058,68,8,9,59863.0,,33142.52
24943,2026-01-22,153,17,6,12,1567.64,32615.0,175788.98
24960,2025-05-11,2353,15,5,4,342.02,84.83,9320.34
24972,2025-12-10,353,59,2,3,834.51,158.91,49914.72
24976,2025-04-23,2388,18,1,6,1805.87,221.74,230925.81
24979,2025-09-04,1244,34,9,9,1765.55,167.19,186245.89
24997,2025-03-09,703,17,2,10,59.68,958.0,6.51783
25007,2025-02-02,1809,7,15,10,1435.22,145.45,184941.64
25032,2025-12-26,1143,6,4,4,1164.78,199.11,26763.59
25038,2025-07-21,2388,45,4,11,1357.24,253.76,264355.77
25044,2025-12-09,3821,6,6,2,74.62,15.94,11459.21
25060,2025-02-25,2607,6,3,11,126.99,10.32,20362.49
25063,2025-04-29,2557,16,13,10,1.36032,167.37,28.33709
25074,2025-10-05,3748,28,3,7,747.24,135.51,130681.31
25087,2025-05-25,1836,73,10,8,412.62,7233.0,22306.08
25093,2025-11-18,2819,39,12,8,830.43,20714.0,60105.99
25094,2025-10-10,2084,8,3,12,66239.0,1181.48,33.99892
25098,2025-03-21,1265,20,9,8,762.13,14613.0,128352.39
25110,2025-02-14,301,20,11,10,981.6,201.1,56218.47
25118,2026-01-25,350,38,7,3,941.84,95.05,141082.36
25119,2025-11-02,2655,116,6,5,414.35,84.85,19.05014
25125,2026-01-10,1589,62,11,5,1.10794,187.23,176408.12
25127,2025-03-02,18,80,15,7,1046.34,12662.0,118833.5
25139,2025-06-07,2312,20,15,4,356.12,2198.0,30653.68
25145,2025-05-18,1250,61,8,8,774.17,58.66,113557.95
