id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado,motivo_rechazo
15512,2025-11-05,53,66,8,2,27260.0,,,monto_invalido
15513,,2528,28,6,5,1055.11,,136994.99,fecha_invalida
15514,2025-10-11,849,38,11,3,,240.68,284686.06,prima_invalida
15515,,2868,25,14,7,1.87709,398.05,351731.42,fecha_invalida
15516,,315,42,2,6,464.04,54.51,23322.55,fecha_invalida
15517,,1551,37,5,7,1225.73,174.61,78134.96,fecha_invalida
15519,,2179,60,6,8,,,316698.11,"fecha_invalida,prima_invalida"
15520,,501,28,2,11,215.97,2619.0,13.89978,fecha_invalida
15521,,660,36,10,8,1451.98,142.57,173163.43,fecha_invalida
15522,,523,72,11,11,640.42,85.19,40820.25,fecha_invalida
15523,2025-11-15,1045,4,15,12,,219.51,,"prima_invalida,monto_invalido"
15524,,234,32,8,1,8548.0,12.91,16.50478,fecha_invalida
15525,,2970,49,12,9,39382.0,56.71,49625.87,fecha_invalida
15526,,366,2,4,6,,16186.0,29128.03,"fecha_invalida,prima_invalida"
15527,,1139,73,14,7,1.63677,118.58,228850.54,fecha_invalida
15528,,2308,18,1,5,1748.83,276.29,,"fecha_invalida,monto_invalido"
15529,,3843,28,2,3,1246.67,310.51,54457.11,fecha_invalida
15530,2026-02-04,1953,24,4,3,213.39,14.49,,monto_invalido
15531,,2632,50,7,6,,41.0,16836.23,"fecha_invalida,prima_invalida"
15532,,1793,1,5,8,994.06,146.13,185037.24,fecha_invalida
15533,,1148,3,6,9,545.58,8521.0,17282.84,fecha_invalida
15534,,486,49,7,10,345.38,7063.0,67758.2,fecha_invalida
15535,,1491,21,2,4,1713.1,23008.0,171289.52,fecha_invalida
15536,,2148,64,12,6,633.56,,12912.47,fecha_invalida
15537,,1307,15,5,1,1008.83,20867.0,,"fecha_invalida,monto_invalido"
15538,,1350,57,3,4,,,232488.0,"fecha_invalida,prima_invalida"
15539,,655,10,8,8,1791.13,129.14,214010.3,fecha_invalida
15540,,45,35,13,3,800.73,7182.0,68.16834,fecha_invalida
15541,,804,23,3,5,658.87,7298.0,25.02167,fecha_invalida
15542,,2752,18,9,5,1901.45,251.52,146635.92,fecha_invalida
15545,,2126,61,14,8,177.59,36.95,11651.61,fecha_invalida
15546,,2870,7,5,10,1536.64,166.06,35.34567,fecha_invalida
15547,,1910,27,1,3,513.67,88.06,57983.36,fecha_invalida
15548,,218,50,1,7,1718.26,411.79,289351.07,fecha_invalida
15549,,2272,49,3,12,1.79806,9244.0,117107.78,fecha_invalida
15550,,2620,50,1,6,1556.21,78.82,306346.37,fecha_invalida
15551,,2524,80,7,9,122.41,,4033.43,fecha_invalida
15552,,151,17,13,10,1178.2,266.23,115.10084,fecha_invalida
15553,,2450,10,1,11,1359.5,204.67,210.56777,fecha_invalida
15554,,546,77,10,12,1667.81,32091.0,156.39003,fecha_invalida
15555,,1658,68,8,8,0.0,14449.0,125628.03,fecha_invalida
15556,,2640,51,13,3,,8808.0,37032.47,"fecha_invalida,prima_invalida"
15557,,1723,58,8,11,36368.0,31.13,25396.78,fecha_invalida
15558,,790,12,9,11,,14.79,8654.29,"fecha_invalida,prima_invalida"
15559,,374,6,10,10,719.46,,69.91869,fecha_invalida
15560,,1958,42,15,9,63575.0,90.72,34087.25,fecha_invalida
15561,,365,1,8,11,74.26,8.92,14148.2,fecha_invalida
15562,,2552,45,9,4,1250.57,275.54,47091.62,fecha_invalida
15563,,1746,27,9,5,1946.53,,,"fecha_invalida,monto_invalido"
15564,,2075,70,14,9,1943.55,,195715.5,fecha_invalida
15565,,2385,75,3,8,,131.93,176352.91,"fecha_invalida,prima_invalida"
15566,2025-08-01,442,28,3,9,,,90.94683,prima_invalida
15567,,949,69,15,5,1.63474,306.42,33139.82,fecha_invalida
15568,,1838,63,14,10,131.28,18.53,21579.53,fecha_invalida
15569,,2450,30,11,10,1831.11,,334161.51,fecha_invalida
15570,,575,50,8,5,1113.32,,71233.46,fecha_invalida
15571,,621,21,7,11,1379.82,331.41,39834.58,fecha_invalida
15572,,2419,20,9,1,,230.87,354151.24,"fecha_invalida,prima_invalida"
15573,,2669,42,10,3,1012.52,164.32,,"fecha_invalida,monto_invalido"
15574,,944,11,2,10,1.92651,,,"fecha_invalida,monto_invalido"
15575,,1286,75,7,4,1.64625,136.91,,"fecha_invalida,monto_invalido"
15576,,1943,60,12,12,1097.93,156.11,63827.19,fecha_invalida
15577,,1278,66,11,10,,8484.0,,"fecha_invalida,prima_invalida,monto_invalido"
15578,,2204,34,8,11,1694.85,247.07,325168.52,fecha_invalida
15579,,2583,27,8,2,1508.39,311.63,254638.84,fecha_invalida
15580,,950,44,10,12,1504.41,22954.0,,"fecha_invalida,monto_invalido"
15581,,2873,79,15,7,92844.0,20916.0,43178.67,fecha_invalida
15582,,2346,57,10,12,889.82,56.28,171904.51,fecha_invalida
15585,2025-04-03,2884,51,15,8,,69.74,110194.93,prima_invalida
15586,,2429,13,4,11,1868.16,350.51,185594.99,fecha_invalida
15587,,2511,12,12,1,,11232.0,,"fecha_invalida,prima_invalida,monto_invalido"
15589,,935,63,14,9,1706.6,14753.0,280414.97,fecha_invalida
15590,,1598,37,12,1,,71.45,111570.22,"fecha_invalida,prima_invalida"
15591,,2559,6,8,2,1200.83,291.79,137727.58,fecha_invalida
15592,,913,19,11,2,1.11098,241.04,92708.24,fecha_invalida
15593,,1792,16,12,8,1.38872,,116095.76,fecha_invalida
15595,2025-08-11,953,62,7,9,,8600.0,231.39888,prima_invalida
15598,,2789,12,14,10,,303.99,61.03583,"fecha_invalida,prima_invalida"
15599,,1125,22,6,8,1.43893,336.72,178442.73,fecha_invalida
15600,,1852,55,15,5,746.54,129.75,73860.85,fecha_invalida
15601,,1125,19,8,2,475.47,,31694.59,fecha_invalida
15602,,374,39,6,8,1257.86,,162.9881,fecha_invalida
15603,,1567,41,9,3,,95.52,122582.16,"fecha_invalida,prima_invalida"
15604,2026-02-02,315,62,9,9,,58.4,,"prima_invalida,monto_invalido"
15605,,1347,21,9,1,659.79,95.24,71706.99,fecha_invalida
15606,,1134,33,2,2,259.14,31.37,33088.46,fecha_invalida
15608,,462,24,15,3,,17.08,,"fecha_invalida,prima_invalida,monto_invalido"
15609,,2021,50,14,9,1715.6,,336868.84,fecha_invalida
15610,,2614,37,5,11,500.64,33.68,53712.14,fecha_invalida
15611,,680,38,3,2,170.63,,27.92784,fecha_invalida
15613,,2915,2,5,11,553.69,712.81,22358.04,fecha_invalida
15614,,2485,61,6,3,1.72584,,309325.84,fecha_invalida
15615,,2164,13,1,12,738.08,13060.0,64806.63,fecha_invalida
15616,,23,51,15,5,1.54734,361.01,,"fecha_invalida,monto_invalido"
15619,,2433,60,9,6,1109.48,159.8,126625.76,fecha_invalida
15620,,1433,77,4,7,800.78,19513.0,79165.78,fecha_invalida
15621,,1326,46,15,10,1.7437,19470.0,313434.5,fecha_invalida
15622,,688,48,14,1,1881.36,229.33,124911.57,fecha_invalida
15624,,1287,29,4,6,,28972.0,,"fecha_invalida,prima_invalida,monto_invalido"
15625,,2581,62,13,2,767.07,,53462.01,fecha_invalida
15626,,759,26,4,10,,97.98,41646.57,"fecha_invalida,prima_invalida"
15627,,2092,38,7,6,,,123036.12,"fecha_invalida,prima_invalida"
15628,,2047,37,15,8,1057.57,5777.0,75.85082,fecha_invalida
15629,,2985,26,5,9,978.86,85.4,110948.84,fecha_invalida
15630,,556,18,6,10,1.42524,,,"fecha_invalida,monto_invalido"
15631,,2502,42,3,9,238.82,5368.0,,"fecha_invalida,monto_invalido"
15632,,784,7,3,6,1993.62,,197879.11,fecha_invalida
15633,,263,15,1,1,,310.33,,"fecha_invalida,prima_invalida,monto_invalido"
15634,,2625,60,3,2,1249.07,81.54,163853.37,fecha_invalida
15635,,1297,7,6,11,797.09,42.41,23508.55,fecha_invalida
15636,,872,28,3,9,1316.9,196.65,,"fecha_invalida,monto_invalido"
15637,,691,51,10,10,,5503.0,60673.94,"fecha_invalida,prima_invalida"
15638,,2445,61,1,3,1898.1,,,"fecha_invalida,monto_invalido"
15639,,1942,43,2,2,983.59,75.92,,"fecha_invalida,monto_invalido"
15640,,2948,66,4,9,,88.56,97.52098,"fecha_invalida,prima_invalida"
15641,,882,74,2,8,746.08,14393.0,149082.07,fecha_invalida
15642,,1702,74,6,11,0.0,60.94,40737.39,fecha_invalida
15643,,510,70,14,4,,169.01,140376.36,"fecha_invalida,prima_invalida"
15644,,2554,5,6,11,163.13,9.85,31436.95,fecha_invalida
15645,,295,9,2,10,193.86,3331.0,38703.03,fecha_invalida
15646,,382,41,2,12,1142.95,,143640.12,fecha_invalida
15647,,2623,68,8,3,1318.36,238.94,203.37632,fecha_invalida
15648,,2780,41,5,8,94.38,,,"fecha_invalida,monto_invalido"
15649,,1107,20,3,10,353.12,3832.0,,"fecha_invalida,monto_invalido"
15650,,2313,37,7,11,63.3,14.77,3.68448,fecha_invalida
15651,,1760,13,2,1,1194.04,155.89,139417.47,fecha_invalida
15652,,2703,67,8,9,260.25,,12.85446,fecha_invalida
15653,,1979,78,6,7,1167.61,18350.0,161.37146,fecha_invalida
15654,,2262,24,10,3,,131.39,133944.4,"fecha_invalida,prima_invalida"
15655,,1472,35,1,6,246.79,5177.0,20.076,fecha_invalida
15656,2025-07-19,2861,24,13,1,,36.92,17970.92,prima_invalida
15657,,230,72,13,2,409.89,,40342.16,fecha_invalida
15658,,745,13,13,12,78141.0,12121.0,33419.36,fecha_invalida
15659,,2083,29,11,5,788.7,9512.0,84.12013,fecha_invalida
15661,,1053,36,14,1,37447.0,7810.0,26234.85,fecha_invalida
15662,,2729,45,10,8,963.38,81.74,104842.41,fecha_invalida
15663,,715,19,11,1,637.6,73.49,,"fecha_invalida,monto_invalido"
15664,,411,38,2,5,429.87,70.13,77595.43,fecha_invalida
15665,,729,78,7,4,,,84981.84,"fecha_invalida,prima_invalida"
15666,,2530,27,13,9,,,11.28897,"fecha_invalida,prima_invalida"
15667,,354,16,7,8,1904.22,168.69,339431.18,fecha_invalida
15668,,169,38,5,10,,289.3,,"fecha_invalida,prima_invalida,monto_invalido"
15669,,1957,77,3,8,,205.54,232710.66,"fecha_invalida,prima_invalida"
15670,,27,22,1,3,933.46,66.51,,"fecha_invalida,monto_invalido"
15671,2025-02-10,232,74,4,6,1442.84,101.8,,monto_invalido
15672,,127,19,4,5,193.51,,,"fecha_invalida,monto_invalido"
15673,2026-01-06,896,73,5,11,951.08,124.71,,monto_invalido
15674,,180,62,6,9,,7296.0,128.92474,"fecha_invalida,prima_invalida"
15675,,393,69,2,2,,,,"fecha_invalida,prima_invalida,monto_invalido"
15676,,804,54,5,4,241.72,266.79,17551.55,fecha_invalida
15677,,2302,44,5,4,261.72,49.26,44481.36,fecha_invalida
15678,,87,10,10,8,,40682.0,322830.87,"fecha_invalida,prima_invalida"
15679,,640,56,15,8,205.64,30.27,,"fecha_invalida,monto_invalido"
15680,2025-03-23,577,39,6,5,,,259937.34,prima_invalida
15681,,1271,75,13,8,60721.0,119.0,91068.23,fecha_invalida
15682,,1163,43,1,9,,,246293.22,"fecha_invalida,prima_invalida"
15683,,1614,16,4,2,1016.15,9002.0,87866.92,fecha_invalida
15684,,1461,67,6,8,,283.09,159390.65,"fecha_invalida,prima_invalida"
15685,2025-12-31,2491,61,15,4,,,324.3109,prima_invalida
15686,,369,9,14,5,1.07608,22673.0,208120.03,fecha_invalida
15687,,2606,30,7,11,,103.99,117.66029,"fecha_invalida,prima_invalida"
15688,,1993,69,8,4,1918.11,42890.0,,"fecha_invalida,monto_invalido"
15689,,867,38,10,4,871.56,129.68,,"fecha_invalida,monto_invalido"
15690,,1881,70,12,11,1411.18,224.93,279693.02,fecha_invalida
15691,2025-05-02,850,33,1,4,,259.33,151242.41,prima_invalida
15692,,796,38,11,12,1.42459,1.91678,70558.35,fecha_invalida
15693,,2935,66,7,5,1487.4,,291145.48,fecha_invalida
15694,,1864,71,3,10,1.15009,,,"fecha_invalida,monto_invalido"
15695,,1419,80,13,12,444.59,68.69,39503.85,fecha_invalida
15696,,144,35,14,9,82921.0,85.05,,"fecha_invalida,monto_invalido"
15698,,322,60,2,8,506.24,,12725.5,fecha_invalida
15699,,1295,74,11,3,889.94,154.76,69696.51,fecha_invalida
15700,,479,68,6,1,,81.42,,"fecha_invalida,prima_invalida,monto_invalido"
15701,,1940,50,3,12,534.83,124.12,,"fecha_invalida,monto_invalido"
15702,,319,75,2,4,1105.59,256.34,,"fecha_invalida,monto_invalido"
15703,,1129,79,11,9,,211.51,,"fecha_invalida,prima_invalida,monto_invalido"
15704,,1046,68,5,6,1.01817,240.89,130143.39,fecha_invalida
15706,,1335,38,6,7,518.52,111.66,97263.83,fecha_invalida
15707,,1429,31,3,4,1631.66,270.59,102044.89,fecha_invalida
15708,,750,25,8,8,89447.0,,87916.66,fecha_invalida
15709,,293,9,2,7,1713.86,,167696.2,fecha_invalida
15711,,2546,30,10,6,1644.16,208.44,316276.96,fecha_invalida
15712,,47,12,15,3,47267.0,36.99,18217.19,fecha_invalida
15713,,1573,73,14,6,,,,"fecha_invalida,prima_invalida,monto_invalido"
15714,,108,11,8,8,172.38,41.72,10792.06,fecha_invalida
15715,,2966,33,8,12,0.0,,274.9276,fecha_invalida
15717,,1691,38,10,8,,3361.0,9451.92,"fecha_invalida,prima_invalida"
15720,,714,47,13,10,81881.0,,,"fecha_invalida,monto_invalido"
15721,,202,48,4,11,1814.46,33518.0,,"fecha_invalida,monto_invalido"
15722,2025-11-19,900,55,11,8,10937.0,11.03,,monto_invalido
15723,,2510,12,3,10,,120.03,56980.77,"fecha_invalida,prima_invalida"
15724,2026-02-07,1540,53,14,7,,101.02,73.47913,prima_invalida
15725,,1535,45,14,1,1.1476,1844.96,82942.91,fecha_invalida
15726,2026-01-09,1790,68,1,9,,206.36,79655.05,prima_invalida
15727,,99,9,5,1,784.47,72.68,49149.83,fecha_invalida
15728,,2277,73,15,7,,153.61,121005.79,"fecha_invalida,prima_invalida"
15731,,1714,10,14,3,,,,"fecha_invalida,prima_invalida,monto_invalido"
15732,,80,24,15,5,766.1,,25012.2,fecha_invalida
15733,,1143,71,15,10,1601.57,22646.0,124.37694,fecha_invalida
15734,,2872,11,4,12,,,,"fecha_invalida,prima_invalida,monto_invalido"
15735,,2431,22,5,12,1288.95,,204597.3,fecha_invalida
15736,,288,20,4,3,,,223770.19,"fecha_invalida,prima_invalida"
15737,2025-12-13,1716,34,5,5,,,16215.63,prima_invalida
15738,2025-04-18,714,75,5,9,,234.15,117.63904,prima_invalida
15739,,2441,43,5,6,932.56,9388.0,109597.79,fecha_invalida
15740,,2310,70,2,5,1.79378,395.7,240721.76,fecha_invalida
15741,,807,14,12,9,85363.0,176.13,29.66035,fecha_invalida
15742,,786,64,6,7,762.68,177.62,67.09011,fecha_invalida
15743,,1213,29,13,2,78189.0,151.06,54539.2,fecha_invalida
15744,,1804,79,13,1,589.14,33.88,112430.47,fecha_invalida
15745,,728,66,12,4,1660.29,271.64,156.12385,fecha_invalida
15746,,2636,48,2,9,61097.0,77.7,43728.95,fecha_invalida
15747,2025-06-21,1521,46,6,10,,336.55,,"prima_invalida,monto_invalido"
15748,,1637,15,8,9,,58.48,26479.84,"fecha_invalida,prima_invalida"
15749,,1273,26,14,12,1.1286,66.43,173.32331,fecha_invalida
15751,2025-11-24,3855,44,3,4,816.9,89.99,,monto_invalido
15752,,1883,12,4,10,,269.06,206787.55,"fecha_invalida,prima_invalida"
15753,,455,74,1,5,959.83,8569.0,187971.7,fecha_invalida
15754,,1343,73,4,1,42954.0,2596.0,52.1684,fecha_invalida
15755,,1877,19,7,4,451.52,40.16,38797.71,fecha_invalida
15756,,2135,19,10,12,909.13,,59523.06,fecha_invalida
15757,,1558,15,7,2,,146.81,,"fecha_invalida,prima_invalida,monto_invalido"
15758,,2743,9,1,9,,100.67,,"fecha_invalida,prima_invalida,monto_invalido"
15760,,1900,27,12,7,61862.0,14013.0,48382.64,fecha_invalida
15761,,1359,10,7,5,1860.47,36768.0,,"fecha_invalida,monto_invalido"
15762,,3894,75,13,2,820.12,16258.0,120815.4,fecha_invalida
15763,2025-03-15,92,58,11,5,,37.09,58.94118,prima_invalida
15764,,281,69,12,5,,100.87,24004.12,"fecha_invalida,prima_invalida"
15765,,1092,23,8,12,1.6027,37164.0,,"fecha_invalida,monto_invalido"
15766,,2995,71,13,11,25684.0,,11250.23,fecha_invalida
15767,,568,35,3,11,1160.75,10302.0,73741.92,fecha_invalida
15768,,1198,53,14,11,,281.59,98.66675,"fecha_invalida,prima_invalida"
15769,,1234,50,10,3,1.02816,1431.14,121.70591,fecha_invalida
15770,,1776,38,1,4,416.89,,65.25103,fecha_invalida
15771,,2598,20,9,11,1586.57,,235443.54,fecha_invalida
15773,,2200,45,15,4,58945.0,3200.0,113153.98,fecha_invalida
15774,,2866,25,8,6,509.9,4375.0,40089.4,fecha_invalida
15775,,766,4,3,3,1.70652,192.54,218782.13,fecha_invalida
15776,,2577,79,3,7,948.16,98.52,128.83007,fecha_invalida
15778,,2437,48,8,10,18912.0,,19147.55,fecha_invalida
15779,,2955,21,15,10,732.55,,39980.58,fecha_invalida
15780,,2739,13,13,10,76956.0,54.67,45561.81,fecha_invalida
15782,,1269,26,7,7,1471.65,282.82,110.10134,fecha_invalida
15783,,2076,19,2,7,8614.0,9.64,6677.75,fecha_invalida
15784,,2196,62,13,2,435.33,30.92,51.97877,fecha_invalida
15786,,2119,61,1,11,,19672.0,292547.94,"fecha_invalida,prima_invalida"
15787,,1132,66,3,9,,20157.0,99207.41,"fecha_invalida,prima_invalida"
15791,,1977,33,3,8,670.76,8862.0,62451.54,fecha_invalida
15792,,1464,1,8,5,,,310.39777,"fecha_invalida,prima_invalida"
15793,,1596,50,11,1,498.6,2847.0,24591.74,fecha_invalida
15794,,1959,57,1,12,187.31,2913.0,,"fecha_invalida,monto_invalido"
15795,,1765,24,7,2,1147.77,229.05,56980.37,fecha_invalida
15796,,1935,36,5,9,1159.7,93.79,176289.22,fecha_invalida
15797,,3782,47,6,11,0.0,79.04,22.03203,fecha_invalida
15798,,2791,36,8,10,,28180.0,122250.61,"fecha_invalida,prima_invalida"
15799,,1750,17,7,2,,357.44,271491.66,"fecha_invalida,prima_invalida"
15800,,183,27,8,4,1.19243,73.88,194879.82,fecha_invalida
15802,,866,56,10,9,,,223676.95,"fecha_invalida,prima_invalida"
15803,,264,105,8,1,1530.58,298.7,201.34574,fecha_invalida
15804,,1574,9,9,12,730.08,43.72,35.71335,fecha_invalida
15806,,2405,79,9,1,,,,"fecha_invalida,prima_invalida,monto_invalido"
15807,,2305,19,12,9,,226.38,55802.53,"fecha_invalida,prima_invalida"
15808,,1135,30,6,5,1.3704,83.3,180334.73,fecha_invalida
15809,2025-01-22,591,29,6,6,,116.48,177.01013,prima_invalida
15811,,1590,20,6,4,1283.13,104.68,218.16605,fecha_invalida
15812,,565,47,12,11,,235.96,210815.28,"fecha_invalida,prima_invalida"
15813,,1929,64,15,7,580.63,98.39,39441.73,fecha_invalida
15814,,2431,5,1,2,388.9,700.02,48.71201,fecha_invalida
15815,,183,2,10,2,1613.45,,186242.45,fecha_invalida
15816,,1805,73,12,5,1.46228,,138.44276,fecha_invalida
15817,,732,75,2,11,1.57159,163.76,217556.66,fecha_invalida
15818,,2517,6,9,9,,226.4,126041.51,"fecha_invalida,prima_invalida"
15819,2025-10-07,2491,8,14,10,1373.72,2100.15,,monto_invalido
15820,,1866,72,8,10,,20851.0,174.25785,"fecha_invalida,prima_invalida"
15822,,2858,19,3,7,,230.88,220.47182,"fecha_invalida,prima_invalida"
15823,,1513,15,12,8,,157.48,82116.09,"fecha_invalida,prima_invalida"
15825,,470,18,5,4,446.23,71.59,48070.76,fecha_invalida
15826,,484,2,7,12,1988.1,428.62,371327.68,fecha_invalida
15827,,1927,8,4,12,33784.0,70.98,31007.13,fecha_invalida
15828,,1163,38,14,12,,333.74,93689.6,"fecha_invalida,prima_invalida"
15829,,18,71,7,4,1938.53,38028.0,129535.49,fecha_invalida
15830,,1195,62,8,10,1.34128,,227484.41,fecha_invalida
15831,,20,65,5,4,1835.96,255.86,,"fecha_invalida,monto_invalido"
15832,,788,4,12,9,993.17,61.8,119437.11,fecha_invalida
15833,,2683,9,14,2,20429.0,42.49,24152.83,fecha_invalida
15834,,2695,34,8,10,910.4,107.44,71.7872,fecha_invalida
15835,,1299,23,4,12,707.9,134.52,,"fecha_invalida,monto_invalido"
15837,,2152,56,6,7,962.61,,162271.07,fecha_invalida
15838,,2906,49,15,4,1242.08,,233105.51,fecha_invalida
15840,,2949,69,11,7,1218.4,15700.0,182575.16,fecha_invalida
15842,,1507,43,15,3,57799.0,9966.0,,"fecha_invalida,monto_invalido"
15843,,2859,43,12,8,,174.87,,"fecha_invalida,prima_invalida,monto_invalido"
15844,,1958,62,8,12,1020.0,18660.0,31171.38,fecha_invalida
15845,,492,58,13,10,248.4,35.97,7.30532,fecha_invalida
15848,,2932,37,13,6,1.07958,6172.0,84546.83,fecha_invalida
15851,,259,44,6,1,,13002.0,146089.13,"fecha_invalida,prima_invalida"
15852,,2932,53,4,3,952.8,213.25,45.36369,fecha_invalida
15854,,3571,19,6,4,1152.62,150.14,159974.36,fecha_invalida
15855,,2483,1,12,8,1550.2,266.39,,"fecha_invalida,monto_invalido"
15856,,284,31,4,1,892.44,109.86,155621.71,fecha_invalida
15857,,2796,56,14,2,1251.94,,,"fecha_invalida,monto_invalido"
15859,,2012,23,2,4,494.07,84.41,,"fecha_invalida,monto_invalido"
15860,,531,63,10,5,44102.0,4442.0,43966.74,fecha_invalida
15861,,2237,64,8,5,1591.43,377.61,312659.71,fecha_invalida
15862,,2327,75,1,12,1696.9,14998.0,,"fecha_invalida,monto_invalido"
15863,,1561,66,10,1,,24767.0,284556.48,"fecha_invalida,prima_invalida"
15867,,4,4,9,10,1222.88,18785.0,237422.57,fecha_invalida
15868,,898,44,11,8,1266.01,220.31,58.95834,fecha_invalida
15869,,1701,41,11,8,1.32818,227.67,92846.35,fecha_invalida
15870,,976,48,10,6,1810.36,236.32,109541.52,fecha_invalida
15873,,661,53,15,3,1.23501,279.01,85019.13,fecha_invalida
15874,,2367,67,9,10,1.66497,396.5,102221.13,fecha_invalida
15875,,2572,43,3,7,,159.24,164311.67,"fecha_invalida,prima_invalida"
15876,,1201,77,2,11,1058.5,112.77,46693.43,fecha_invalida
15877,,192,60,11,10,222.88,,,"fecha_invalida,monto_invalido"
15878,2025-10-06,1035,59,9,9,1830.07,364.86,,monto_invalido
15879,,451,21,4,11,,,24.83218,"fecha_invalida,prima_invalida"
15880,,1774,79,14,10,588.09,136.84,31206.13,fecha_invalida
15881,,457,69,6,11,,118.94,160669.82,"fecha_invalida,prima_invalida"
15883,,286,23,4,12,1772.16,187.63,229613.7,fecha_invalida
15884,,452,79,1,12,754.41,144.3,53964.46,fecha_invalida
15885,,997,45,10,7,771.46,108.54,130.06821,fecha_invalida
15886,,1251,20,10,5,95.84,10.81,2213.47,fecha_invalida
15887,,1893,14,1,1,1796.31,,189124.71,fecha_invalida
15888,,1050,55,2,1,1.85118,34195.0,107804.76,fecha_invalida
15889,,1733,59,10,1,1846.86,132.15,138626.71,fecha_invalida
15890,,2125,38,6,8,1979.62,115.44,370.3449,fecha_invalida
15891,,1857,73,9,9,,45.5,29330.5,"fecha_invalida,prima_invalida"
15892,,228,59,8,11,1.19612,77.18,49969.31,fecha_invalida
15894,,587,36,14,4,856.69,157.71,130.01861,fecha_invalida
15895,,1515,40,15,11,505.88,,15971.56,fecha_invalida
15896,,1966,28,3,5,29681.0,54.04,45437.96,fecha_invalida
15897,,317,59,10,2,1890.18,301.49,,"fecha_invalida,monto_invalido"
15898,,344,34,3,5,1926.12,23208.0,260720.43,fecha_invalida
15899,,325,20,13,10,891.33,,54.50745,fecha_invalida
15900,,1959,40,1,11,,2696.0,39353.72,"fecha_invalida,prima_invalida"
15901,,1157,5,10,10,19943.0,41.56,17495.02,fecha_invalida
15902,2025-03-18,320,76,1,12,,,238762.85,prima_invalida
15903,,1193,15,11,11,,52.32,17572.65,"fecha_invalida,prima_invalida"
15904,,500,9,10,4,1007.44,24263.0,33.67867,fecha_invalida
15905,,1395,32,4,10,824.82,80.63,,"fecha_invalida,monto_invalido"
15906,,225,37,11,7,,37.9,25.4404,"fecha_invalida,prima_invalida"
15907,,2791,74,9,5,712.52,,,"fecha_invalida,monto_invalido"
15908,,2995,27,2,3,829.76,139.06,68466.83,fecha_invalida
15909,,2942,39,7,9,1498.54,262.72,153.44352,fecha_invalida
15910,,1134,59,6,7,,33200.0,192045.93,"fecha_invalida,prima_invalida"
15911,,2144,63,14,7,990.64,140.1,40182.67,fecha_invalida
15912,,1714,56,1,10,226.8,,,"fecha_invalida,monto_invalido"
15913,,2894,80,3,10,1452.26,230.1,151978.91,fecha_invalida
15914,,1367,32,12,3,,96.6,40603.65,"fecha_invalida,prima_invalida"
15916,,1855,1,12,5,1016.68,52.69,,"fecha_invalida,monto_invalido"
15917,,1241,79,11,3,,1163.0,14.26496,"fecha_invalida,prima_invalida"
15919,,377,60,1,3,,21364.0,,"fecha_invalida,prima_invalida,monto_invalido"
15920,,1536,73,2,12,812.82,18511.0,16284.85,fecha_invalida
15922,,947,9,8,9,1619.23,207.83,,"fecha_invalida,monto_invalido"
15923,,1790,17,9,3,,1.81203,100550.89,"fecha_invalida,prima_invalida"
15925,,2668,31,15,3,512.25,,98407.06,fecha_invalida
